year,Km_travelled,fuel_type,city,assembly,engine,body_type,interior_scores,exterior_scores,comfort_scores,company,price
2026,20,2.0,3.0,1.0,1800,7.0,1.0,2.0,2.0,39.0,0.93
2026,25,2.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.24
2026,25,2.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.23
2026,25,2.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.24
2026,25,4.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,19.0,1.08
2026,25,4.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,19.0,1.08
2021,97500,1.0,0.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.43
2017,100000,5.0,0.0,0.0,658,6.0,1.0,2.0,2.0,36.0,0.22
2024,29000,5.0,1.0,1.0,2000,7.0,0.0,0.0,0.0,23.0,0.86
2021,41000,1.0,2.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.47
2018,155000,5.0,0.0,0.0,1300,3.0,1.0,1.0,2.0,11.0,0.17
2017,75000,5.0,1.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.52
2019,92000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.43
2012,120000,5.0,1.0,1.0,1800,8.0,2.0,1.0,1.0,15.0,0.33
2021,40000,5.0,0.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.54
2003,180000,5.0,1.0,0.0,2400,8.0,2.0,2.0,2.0,15.0,0.27
2023,35800,5.0,0.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.26
2007,148200,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.23
2007,198566,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.2
2020,39000,5.0,2.0,1.0,2000,7.0,0.0,0.0,0.0,17.0,0.7
2020,29992,5.0,3.0,0.0,1000,2.0,1.0,1.0,2.0,39.0,0.6
2013,88000,5.0,0.0,0.0,2700,7.0,2.0,0.0,0.0,39.0,1.73
2018,99000,5.0,0.0,0.0,1400,8.0,2.0,2.0,2.0,0.0,1.01
2022,18000,1.0,2.0,1.0,2800,7.0,0.0,2.0,2.0,39.0,1.71
2020,30000,5.0,0.0,0.0,2700,7.0,1.0,2.0,2.0,39.0,2.95
2012,127309,5.0,0.0,0.0,2700,7.0,2.0,2.0,1.0,39.0,1.67
2017,76000,5.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,0.0,1.35
2019,47000,5.0,1.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,4.45
2022,54979,1.0,0.0,1.0,2800,7.0,1.0,1.0,2.0,39.0,1.61
2020,79000,5.0,0.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.43
2009,900000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.26
2020,82000,5.0,1.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.46
2017,110000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.55
2003,147000,5.0,0.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.33
2024,35000,5.0,1.0,1.0,2000,8.0,2.0,2.0,0.0,17.0,0.66
2014,180000,2.0,0.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.47
2016,98000,5.0,2.0,0.0,2700,7.0,2.0,0.0,0.0,39.0,1.97
2021,82000,2.0,0.0,0.0,660,3.0,2.0,1.0,2.0,30.0,0.39
2011,95000,5.0,1.0,1.0,2100,8.0,2.0,2.0,0.0,28.0,0.95
2017,141000,5.0,1.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,0.33
2018,196000,5.0,0.0,1.0,1500,8.0,2.0,1.0,2.0,15.0,0.36
1986,400000,5.0,3.0,1.0,1000,7.0,1.0,2.0,1.0,37.0,0.11
2015,82000,5.0,0.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.34
2006,334100,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.19
2023,18000,5.0,2.0,1.0,2000,7.0,0.0,0.0,0.0,17.0,0.85
2025,18000,5.0,1.0,1.0,2000,2.0,0.0,0.0,0.0,17.0,0.86
2020,40000,5.0,3.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,4.7
2025,13000,4.0,0.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.93
2019,82000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.5
2016,121000,2.0,0.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.58
2022,18000,5.0,3.0,0.0,2700,7.0,1.0,2.0,0.0,39.0,3.35
2026,18,5.0,3.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,1.03
2018,165000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
2023,35000,5.0,2.0,1.0,1500,2.0,1.0,2.0,2.0,26.0,0.67
2020,28000,2.0,0.0,0.0,2500,7.0,0.0,0.0,0.0,39.0,2.7
2024,3500,5.0,1.0,1.0,1500,4.0,2.0,2.0,2.0,18.0,0.46
2007,200000,5.0,1.0,0.0,1800,7.0,2.0,2.0,2.0,15.0,0.37
1998,195000,5.0,2.0,1.0,1500,8.0,1.0,2.0,1.0,15.0,0.07
2000,250000,1.0,1.0,1.0,2000,8.0,2.0,2.0,1.0,39.0,0.18
2013,145000,5.0,1.0,1.0,1800,8.0,1.0,0.0,2.0,15.0,0.36
2018,122000,1.0,0.0,1.0,2800,7.0,1.0,1.0,2.0,39.0,1.32
2016,103000,2.0,1.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.54
2021,67000,5.0,0.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.65
2007,190,5.0,2.0,0.0,1500,8.0,1.0,2.0,2.0,39.0,0.3
2006,160000,5.0,3.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.2
2020,92000,5.0,3.0,0.0,660,6.0,2.0,2.0,2.0,8.0,0.27
2020,65000,5.0,3.0,0.0,660,5.0,2.0,2.0,1.0,37.0,0.29
2019,70000,5.0,2.0,1.0,1500,8.0,1.0,1.0,1.0,15.0,0.36
2008,153300,2.0,1.0,0.0,1500,8.0,2.0,1.0,2.0,39.0,0.28
2010,166000,2.0,0.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.38
2022,41000,5.0,0.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,0.85
2026,1,5.0,3.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,1.05
2022,40595,1.0,0.0,1.0,2800,7.0,1.0,1.0,2.0,39.0,1.72
2025,40000,2.0,0.0,1.0,1500,7.0,1.0,1.0,2.0,14.0,1.22
2020,38000,5.0,0.0,0.0,2700,7.0,2.0,1.0,2.0,39.0,3.15
2021,83000,5.0,0.0,1.0,2500,8.0,0.0,2.0,0.0,17.0,0.86
2007,127000,5.0,0.0,1.0,5500,8.0,2.0,0.0,0.0,28.0,1.25
2024,45000,5.0,1.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.78
2025,4600,2.0,0.0,1.0,1800,7.0,1.0,2.0,2.0,39.0,0.92
2025,4015,2.0,1.0,1.0,1600,7.0,0.0,0.0,0.0,23.0,1.65
2025,18000,2.0,0.0,1.0,1500,7.0,0.0,0.0,2.0,14.0,1.14
2019,77200,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.57
2011,136000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.28
2017,132500,5.0,0.0,1.0,1300,8.0,2.0,2.0,2.0,39.0,0.39
2013,195000,5.0,1.0,0.0,1800,8.0,2.0,2.0,2.0,15.0,0.34
2009,200000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.25
2010,150000,5.0,1.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.32
2007,388987,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.23
2007,104000,5.0,2.0,0.0,2000,8.0,2.0,1.0,2.0,2.0,0.48
2019,108039,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.4
2021,58000,5.0,1.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.43
2008,205000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.23
2008,157000,5.0,1.0,1.0,1300,8.0,2.0,2.0,2.0,15.0,0.24
2015,180000,5.0,0.0,1.0,1800,8.0,2.0,1.0,1.0,15.0,0.34
2022,25000,2.0,1.0,0.0,660,3.0,2.0,1.0,2.0,37.0,0.34
2011,77000,5.0,0.0,0.0,4000,7.0,1.0,2.0,2.0,39.0,1.85
2000,10000,5.0,1.0,0.0,1300,8.0,1.0,2.0,1.0,15.0,0.1
1992,150000,1.0,0.0,0.0,3000,7.0,1.0,2.0,1.0,39.0,0.55
2005,125000,5.0,2.0,1.0,1600,8.0,2.0,2.0,1.0,15.0,0.17
2012,100000,5.0,2.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.26
2011,50000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.23
2011,185000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.25
2021,55000,2.0,2.0,0.0,660,3.0,2.0,1.0,2.0,30.0,0.36
2025,10000,5.0,1.0,1.0,2500,8.0,0.0,2.0,0.0,17.0,1.62
2016,65000,5.0,0.0,0.0,5700,7.0,2.0,2.0,0.0,25.0,5.3
2025,2600,4.0,0.0,1.0,1500,7.0,1.0,1.0,2.0,14.0,1.34
2021,42000,2.0,1.0,0.0,1500,3.0,2.0,2.0,2.0,39.0,0.8
2020,49957,5.0,1.0,0.0,4600,7.0,1.0,2.0,2.0,39.0,4.5
2013,149000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.3
2023,52000,5.0,1.0,1.0,2000,7.0,2.0,2.0,2.0,1.0,0.85
2026,22,2.0,3.0,1.0,1500,2.0,2.0,2.0,2.0,15.0,0.89
2015,106337,2.0,2.0,0.0,2500,7.0,1.0,1.0,2.0,39.0,1.0
2019,58000,5.0,3.0,0.0,2700,7.0,1.0,0.0,0.0,39.0,2.49
2021,33600,5.0,3.0,1.0,2000,8.0,0.0,0.0,0.0,28.0,3.35
2026,19,2.0,3.0,1.0,1500,2.0,2.0,2.0,2.0,15.0,0.89
2023,62000,1.0,1.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.68
2024,13000,5.0,0.0,0.0,2500,8.0,0.0,2.0,0.0,17.0,1.15
2018,94000,5.0,1.0,0.0,1800,8.0,2.0,0.0,2.0,15.0,0.54
2013,212000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.35
2021,14700,5.0,2.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.51
2016,75000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.45
2021,38000,5.0,2.0,1.0,1500,4.0,1.0,1.0,1.0,15.0,0.53
2011,125000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.33
1998,190000,1.0,1.0,1.0,2000,8.0,1.0,1.0,1.0,39.0,0.32
2017,107000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.47
2015,170000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.36
2019,98000,5.0,0.0,1.0,1200,8.0,2.0,2.0,0.0,0.0,0.7
2007,225000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.21
2018,200000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.37
2019,83,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.46
2022,22000,5.0,0.0,0.0,1600,2.0,0.0,0.0,2.0,4.0,0.89
2011,175000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.24
2007,165000,5.0,1.0,0.0,1500,9.0,2.0,1.0,1.0,15.0,0.24
2011,171000,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.28
2007,152000,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.24
2012,170000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.28
2023,53000,2.0,3.0,1.0,1500,7.0,0.0,0.0,2.0,14.0,1.0
2014,160000,2.0,2.0,0.0,1500,8.0,2.0,1.0,2.0,39.0,0.46
2022,19500,1.0,0.0,1.0,2800,7.0,0.0,2.0,2.0,39.0,1.76
2020,179603,2.0,0.0,0.0,1800,8.0,1.0,1.0,2.0,39.0,0.82
2024,11000,5.0,1.0,1.0,2000,7.0,0.0,0.0,0.0,17.0,0.88
2021,19000,5.0,3.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,5.1
2016,114000,5.0,0.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,3.2
2019,37000,5.0,1.0,1.0,1400,8.0,2.0,1.0,2.0,0.0,1.28
2020,47000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.64
2024,50000,5.0,1.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.8
2015,134000,5.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,0.0,1.0
2015,80000,2.0,2.0,0.0,1500,9.0,0.0,1.0,0.0,39.0,0.55
2018,70000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.55
2019,150000,5.0,1.0,0.0,660,6.0,1.0,1.0,1.0,8.0,0.17
2022,67000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.4
2018,96000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.36
2019,72000,2.0,0.0,1.0,1500,8.0,2.0,2.0,0.0,15.0,0.9
2004,380000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.17
2007,100000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.18
2011,145900,5.0,0.0,0.0,3000,7.0,0.0,2.0,0.0,2.0,0.82
2024,7600,5.0,3.0,0.0,660,3.0,1.0,2.0,1.0,39.0,0.36
1988,10000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.13
2021,37900,2.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.88
2003,180000,5.0,2.0,0.0,2700,7.0,2.0,1.0,1.0,39.0,0.8
2016,39000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.47
1985,150000,5.0,2.0,1.0,1200,8.0,1.0,2.0,1.0,39.0,0.1
2017,32032,2.0,1.0,0.0,1500,2.0,2.0,2.0,0.0,15.0,0.66
2017,119000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.37
2014,105000,2.0,0.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.49
2022,47000,5.0,2.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.54
2015,100000,5.0,0.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.35
2018,39000,2.0,1.0,0.0,2000,7.0,0.0,0.0,0.0,35.0,6.1
2022,11227,5.0,3.0,0.0,660,3.0,2.0,2.0,2.0,29.0,0.4
2008,265000,5.0,2.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.22
2015,108000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.33
2021,18000,2.0,0.0,0.0,2500,8.0,0.0,0.0,0.0,39.0,2.95
2020,39000,5.0,0.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.64
2025,6000,5.0,0.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,1.01
2003,100000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.12
2007,150000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.21
2022,97000,5.0,1.0,1.0,1800,8.0,0.0,0.0,2.0,39.0,0.7
2015,131500,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.36
2017,89000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.54
2021,84500,5.0,2.0,1.0,1500,8.0,2.0,0.0,2.0,15.0,0.69
1998,155000,1.0,2.0,0.0,3000,7.0,2.0,1.0,1.0,39.0,0.42
2020,70000,5.0,1.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,4.6
2021,84000,5.0,2.0,1.0,1500,8.0,2.0,0.0,2.0,15.0,0.63
2021,115000,5.0,3.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.29
2022,29900,5.0,1.0,0.0,1500,2.0,0.0,0.0,0.0,26.0,0.68
2006,120000,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.22
2026,20,1.0,3.0,1.0,2800,7.0,1.0,1.0,2.0,39.0,2.24
2025,20000,5.0,1.0,1.0,1500,7.0,0.0,0.0,2.0,14.0,0.93
2022,52000,5.0,0.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.5
2019,94000,5.0,0.0,0.0,2000,8.0,2.0,2.0,0.0,0.0,1.36
1999,76500,5.0,2.0,0.0,3400,7.0,2.0,2.0,2.0,39.0,0.73
2022,68547,1.0,0.0,1.0,2800,7.0,0.0,2.0,2.0,39.0,1.72
2017,70000,5.0,0.0,0.0,1500,8.0,2.0,1.0,2.0,39.0,0.8
2013,80000,5.0,2.0,0.0,5600,7.0,2.0,0.0,0.0,30.0,2.35
2019,100000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.48
2019,171000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.51
2003,200000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.22
1998,200000,5.0,1.0,0.0,2700,7.0,1.0,1.0,1.0,39.0,0.37
2012,130000,2.0,0.0,0.0,2500,8.0,2.0,2.0,0.0,39.0,0.73
2013,230000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.29
2009,278000,1.0,0.0,0.0,3000,7.0,2.0,1.0,2.0,39.0,1.1
2012,213000,2.0,1.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.42
2006,98183,5.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.11
2007,250000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.2
2017,151000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.3
2015,190000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.32
2019,74000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.46
2008,999999,5.0,2.0,0.0,660,6.0,1.0,1.0,1.0,30.0,0.1
2012,225000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.33
2022,47000,5.0,2.0,0.0,1299,8.0,2.0,2.0,1.0,34.0,0.24
2022,60000,1.0,2.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.55
2023,28900,5.0,1.0,1.0,2000,8.0,0.0,2.0,0.0,17.0,0.9
2014,135000,5.0,0.0,1.0,1800,8.0,2.0,1.0,1.0,15.0,0.83
2020,22000,5.0,1.0,0.0,2700,7.0,2.0,0.0,0.0,39.0,2.68
2017,38000,5.0,0.0,0.0,1800,8.0,2.0,2.0,0.0,0.0,1.45
2020,75000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.55
2026,20,4.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,19.0,1.08
2025,10000,5.0,0.0,1.0,1500,7.0,0.0,0.0,2.0,14.0,0.92
2021,1000,5.0,3.0,0.0,4600,7.0,0.0,0.0,0.0,39.0,5.85
2013,89500,5.0,1.0,0.0,2100,8.0,1.0,2.0,2.0,28.0,1.15
2020,84000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.62
2015,235000,2.0,0.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.45
2011,232032,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.29
2006,168000,5.0,1.0,1.0,1500,8.0,2.0,2.0,1.0,15.0,0.17
1988,220000,5.0,1.0,0.0,1500,8.0,2.0,1.0,1.0,39.0,0.15
2023,74000,5.0,1.0,1.0,2000,8.0,2.0,2.0,0.0,17.0,0.65
2012,175000,5.0,1.0,1.0,1600,8.0,2.0,2.0,2.0,39.0,0.33
2020,11591,5.0,0.0,0.0,1600,8.0,1.0,1.0,2.0,28.0,2.08
2022,63000,5.0,2.0,1.0,1600,8.0,2.0,2.0,2.0,39.0,0.58
1993,10000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.03
2015,131000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.36
2021,124000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.52
2015,99400,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.38
1996,300000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.13
2017,70000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.34
1999,120000,5.0,1.0,1.0,1500,8.0,2.0,0.0,1.0,15.0,0.15
2015,121000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
1992,10000,5.0,2.0,0.0,1600,8.0,1.0,1.0,1.0,15.0,0.1
2004,226000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.19
2017,157000,5.0,0.0,0.0,1600,7.0,0.0,0.0,0.0,37.0,0.47
2009,215000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.26
2021,89334,5.0,1.0,0.0,1000,4.0,0.0,2.0,2.0,39.0,0.35
2005,150000,5.0,0.0,0.0,3400,7.0,2.0,0.0,0.0,39.0,1.05
2025,13500,2.0,1.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.91
2026,25,5.0,3.0,1.0,1800,8.0,0.0,0.0,2.0,39.0,0.8
2018,135000,5.0,2.0,0.0,2000,7.0,0.0,2.0,0.0,0.0,1.3
2017,65000,5.0,2.0,0.0,2700,7.0,1.0,2.0,0.0,39.0,2.56
2020,16000,5.0,3.0,0.0,2700,7.0,2.0,1.0,1.0,39.0,2.5
2020,76000,5.0,1.0,0.0,1000,2.0,2.0,2.0,0.0,8.0,0.6
2025,9000,2.0,2.0,1.0,1600,2.0,0.0,0.0,0.0,17.0,1.17
2014,129890,2.0,2.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.35
2021,47000,5.0,1.0,1.0,1800,8.0,2.0,1.0,2.0,15.0,0.67
2007,140000,5.0,0.0,0.0,1800,8.0,1.0,1.0,1.0,39.0,0.4
2015,10000,2.0,2.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.38
2022,75000,5.0,0.0,1.0,1500,2.0,2.0,2.0,2.0,15.0,0.65
2021,83000,5.0,1.0,1.0,1300,8.0,0.0,1.0,2.0,39.0,0.44
2020,73000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.64
2007,22583,5.0,4.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.13
2020,128000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.62
2021,74000,5.0,0.0,1.0,1800,8.0,0.0,0.0,2.0,39.0,0.66
2010,123456,5.0,4.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.29
2013,133061,2.0,0.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.34
2019,67000,5.0,2.0,1.0,1300,8.0,2.0,1.0,2.0,39.0,0.35
2017,125633,5.0,4.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.28
2018,140200,5.0,4.0,1.0,1000,6.0,1.0,1.0,1.0,11.0,0.1
2006,150000,5.0,1.0,0.0,1300,8.0,1.0,1.0,1.0,39.0,0.3
2010,75000,5.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.1
2011,127000,5.0,4.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.23
2020,33000,5.0,3.0,0.0,2700,7.0,0.0,0.0,0.0,39.0,2.88
2017,37165,5.0,1.0,0.0,4600,7.0,2.0,0.0,2.0,39.0,3.5
2024,38000,5.0,2.0,0.0,1500,7.0,2.0,2.0,2.0,14.0,0.9
2016,141000,2.0,0.0,0.0,1500,3.0,2.0,2.0,1.0,39.0,0.43
2023,92000,5.0,0.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,0.86
2019,32000,2.0,0.0,0.0,2000,7.0,1.0,1.0,2.0,35.0,6.5
2023,14000,1.0,2.0,1.0,2800,7.0,0.0,2.0,2.0,39.0,1.78
2011,180000,5.0,2.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.21
2013,200000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.21
2018,140200,5.0,4.0,1.0,1000,6.0,1.0,1.0,1.0,11.0,0.1
2008,120000,5.0,2.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.22
2011,135000,5.0,2.0,1.0,1600,8.0,2.0,1.0,2.0,39.0,0.34
2000,100000,5.0,1.0,1.0,1300,8.0,2.0,2.0,2.0,37.0,0.18
2025,3500,2.0,1.0,1.0,1600,2.0,0.0,0.0,0.0,23.0,1.16
2020,125000,5.0,3.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.27
2022,95000,5.0,0.0,1.0,2000,8.0,2.0,2.0,0.0,17.0,0.6
2010,200000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.23
2014,135000,5.0,0.0,1.0,1600,8.0,2.0,1.0,2.0,39.0,0.36
2006,135888,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.12
2016,79586,5.0,1.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.35
2019,68000,5.0,4.0,0.0,660,5.0,1.0,2.0,2.0,37.0,0.39
2020,56000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.38
2015,80000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.34
2022,28000,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.76
2007,110000,5.0,1.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.27
2024,22000,1.0,0.0,1.0,2800,7.0,2.0,2.0,2.0,39.0,1.98
2019,93000,5.0,3.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.47
2014,226000,2.0,0.0,0.0,1500,8.0,1.0,1.0,2.0,39.0,0.54
1997,98000,5.0,2.0,1.0,1300,8.0,2.0,1.0,2.0,37.0,0.06
2012,180000,2.0,1.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.42
2025,19000,2.0,1.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,1.21
2016,106000,5.0,1.0,0.0,5700,7.0,2.0,2.0,0.0,25.0,5.2
2022,8000,5.0,0.0,0.0,3500,7.0,0.0,0.0,0.0,25.0,10.5
2020,70000,5.0,0.0,1.0,1800,8.0,2.0,1.0,2.0,15.0,0.62
2025,2200,2.0,1.0,1.0,1600,7.0,0.0,0.0,0.0,23.0,1.6
2017,82000,5.0,2.0,1.0,2700,7.0,0.0,1.0,2.0,39.0,0.99
2020,22630,5.0,3.0,0.0,2700,7.0,2.0,1.0,1.0,39.0,3.08
2026,50,2.0,3.0,1.0,1500,2.0,0.0,0.0,0.0,19.0,0.86
2019,65000,2.0,0.0,1.0,1800,7.0,2.0,1.0,2.0,39.0,1.05
2021,21000,5.0,3.0,0.0,2700,7.0,1.0,2.0,0.0,39.0,2.9
2024,31000,2.0,0.0,1.0,1500,7.0,1.0,1.0,2.0,14.0,1.14
2009,51735,5.0,1.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.07
